region,block_id,longitude,latitude,RESTREND_Slope,Precip_Mean,Precip_CV,VPD_Mean,LST_Mean,Elevation,Slope,TWI,Sand_Percent,Clay_Percent,SOC,Population_2020
Katsina,"79,145",7.1730591456113855,12.922718981700463,0.0030512938681119075,581.5851385303247,1.711057404913796,2.333691438536773,34.72970889529565,477.82182531753324,2.9713988304138184,9.927947857936056,68.0,16.1,7.7,6.592222861945629
Katsina,"86,130",7.750623020980702,11.634675064210443,0.002875337641090519,988.6926324316216,1.4035751479048149,1.7324145858402442,32.74686311810579,560.5208942718589,1.9441537857055664,10.446036677259114,54.9,18.5,9.9,0.0
Katsina,"85,130",7.720025998885306,11.61859497215928,0.0014025966576361045,994.0278044506257,1.396576482470496,1.7231270579889728,32.69259288512547,567.6698133883567,1.8084373474121094,10.562068740217313,55.6,18.0,9.5,0.0
Katsina,"87,146",7.822447814523315,13.069688017704364,0.0010628373192792596,543.8604524684076,1.7496234630839855,2.370798166685532,35.04931518933333,486.0511412356304,1.8019981384277344,10.633886279757009,63.8,18.4,7.0,0.0
Katsina,"84,142",7.6138390006086825,12.704520720080797,5.767162110620217E-4,623.7815647152197,1.6884518747088335,2.272837273867605,34.43193355784538,519.648407821639,2.2281880378723145,10.236164233728815,76.2,11.2,7.7,0.2628105506300926
Katsina,"79,141",7.125691979293051,12.607911122293606,-0.003032106822870625,653.5865157096194,1.6508085154083993,2.2480195395872298,34.327355431312746,470.4753453776719,3.0305228233337402,9.958543323095421,58.4,17.4,8.5,0.0
Katsina,"78,144",7.08919129495971,12.840958058145207,0.0033304513032947286,597.5535863461794,1.6952624715147544,2.317151206283973,34.67637925664156,506.8739532792635,2.4303691387176514,10.131223176078063,66.7,13.9,7.4,0.0
Katsina,"83,131",7.512609364079842,11.72155915859955,0.003582699587810544,957.2601898262302,1.4069739831711658,1.7655827915754039,32.70771103499963,634.2306245653089,2.2932040691375732,10.236397776328634,56.8,17.9,9.3,0.0
Katsina,"81,139",7.324144447888088,12.449570389824927,0.0021099185918808574,697.1279504104511,1.6222324471989713,2.183556465590586,33.98670283015576,489.89480254929447,3.069591999053955,10.021689177994876,62.0,15.5,8.6,17.430479526519775
Katsina,"87,131",7.84758390438426,11.75148087011709,0.0070128642149608275,946.9947347361979,1.4443416644032578,1.797012574436794,33.05160361930483,557.9237247438456,1.8537935018539429,10.408498660507554,52.8,18.6,9.0,0.9045310020446777
Katsina,"85,141",7.655698899123366,12.641878978394745,9.446537958204075E-4,637.6021723552266,1.678300102319377,2.2530681807166304,34.376483350319226,535.5549527860652,1.5762940645217896,10.68137238546972,74.4,12.8,7.6,46.81782268732786
Katsina,"84,140",7.601901829131087,12.516893310783953,9.144818032305547E-4,671.4585524960839,1.6509100826549639,2.2090883931831424,34.15436261193715,567.2669147011384,1.8836122751235962,10.597644086024747,64.2,18.5,8.9,8.647934101521969
Katsina,"94,144",8.510011325741388,12.836491882005927,9.140423601856097E-4,543.363934768158,1.752015273071184,2.372007682171618,35.62182516855055,436.35656951815804,1.5139673948287964,10.695125987843937,59.4,19.6,8.6,0.0
Katsina,"83,144",7.463941034619686,12.874517054970385,0.003954353524892073,590.4903933052326,1.7117887746947837,2.3185654131087237,34.602668890131184,508.995179211089,1.9597811698913574,10.556236973986524,70.4,18.2,8.2,15.763822540640831
Katsina,"81,131",7.286826422799191,11.691463677046382,0.0051951586020892735,979.212368995922,1.3757339844796665,1.7512797504111903,32.561787671909606,613.7665201717056,3.2607173919677734,9.847841732406334,51.4,17.6,9.3,0.03850426524877548
Katsina,"84,145",7.54659412698142,12.968067003339296,0.004009589782497218,570.312074191007,1.7285430775121624,2.3405201577494794,34.74994080862013,488.7990452177586,1.5249844789505005,10.678525849598355,67.2,17.8,8.5,0.0
Katsina,"94,145",8.482867354262769,12.942863379013216,6.606730983241815E-6,529.459052355529,1.7605389023078957,2.39629635611701,35.6496202438414,467.82095652967365,1.921942114830017,10.410240953262933,65.0,15.7,7.2,117.79499059170485
Katsina,"87,143",7.8541153768300855,12.82302418075715,0.005575380293507277,587.4529389551136,1.7174599170233928,2.312817735316762,34.82995940441219,502.235661066715,1.9885891675949097,10.469897429864153,72.5,12.3,6.9,36.959542866796255
Katsina,"83,132",7.49199788666266,11.801656728144533,0.0035587774565467604,928.5467619048299,1.4289384149500224,1.8081245751488046,32.83013724475241,595.2690760539112,2.33463716506958,10.28803569252463,60.0,17.6,9.5,0.0
Katsina,"86,145",7.781124561457119,12.948586712127305,0.004926290977504349,566.4397967057998,1.7328745054874835,2.3417692030532744,34.88982974147149,479.20961174970756,2.1139185428619385,10.406305333712307,69.1,17.1,8.0,1.9062228202819824
Katsina,"92,146",8.278735985998559,13.010559542449073,0.0057142172651493935,532.2857690816269,1.7570435822038422,2.3905954671457437,35.4827680559095,466.5332447812121,2.6806561946868896,10.149503349538195,68.1,14.4,6.2,0.0
Katsina,"88,148",7.9536122370770075,13.25387287387865,0.002651039697532241,510.13440750051274,1.7745137396895092,2.4187301608683067,35.30602211311771,471.9674057322059,2.018054962158203,10.326990795420572,65.2,17.7,5.0,53.02072095870972
Katsina,"91,147",8.19324253091566,13.112992793124477,6.263559765799289E-4,521.9055391545977,1.7645722498727496,2.4070503225195816,35.435726678868434,463.84490369834236,2.469167709350586,10.122003996302983,64.6,16.1,6.5,0.0
Katsina,"94,144",8.519051789573892,12.897526433279195,8.042093786689178E-5,533.5883065704962,1.7584496253031758,2.3890827671895156,35.65655639385567,468.8134578941052,3.2029802799224854,9.882881383714302,65.4,17.7,7.1,19.112399592995644
Katsina,"89,142",8.009223598858508,12.72496985966902,0.002977144203372543,599.4461800956759,1.7091645584992374,2.2919495870438786,34.94056715923988,509.61842549096986,1.9478422403335571,10.52253679073501,76.6,14.0,7.5,44.357503697276115
Katsina,"86,134",7.733402659750099,11.967227089838426,-0.0026125951023022475,860.5349722357345,1.501143576340963,1.9137468589008004,33.32775320354831,630.4563098937074,1.5088673830032349,10.900829393271998,60.6,19.3,10.2,27.82473632134497
Katsina,"91,148",8.18137261577228,13.217491804998941,0.0013851390728218996,508.03850274176665,1.7749349462561066,2.4291399937012614,35.46604108648926,470.56204655084747,2.1000406742095947,10.262394250369155,68.1,15.8,5.6,0.0
Katsina,"87,132",7.840395753606371,11.852480700617996,0.001087810812735713,906.305397504248,1.4742377179805566,1.8528458993607335,33.23777341762329,571.597268766551,1.481285810470581,10.914020418321654,57.7,18.1,9.9,1.0347834825515747
Katsina,"84,143",7.615365419742414,12.753289241655903,0.001375630790331438,612.8106411020075,1.6969186115685149,2.286886804720469,34.49928161051393,547.453668328278,1.2091442346572876,11.030460010835988,74.1,13.6,8.2,0.0
Katsina,"79,144",7.167976891730882,12.853889835567998,1.2433475390675352E-4,595.8729804059093,1.6994336801305214,2.3173914932738975,34.64356316037788,506.80726686833907,2.1562650203704834,10.317796189863197,74.1,11.1,7.7,34.1866649389267
Katsina,"81,144",7.336601492201231,12.865441715984563,0.003845677960757773,593.9466921540976,1.706115460113826,2.3168596643156487,34.593417608050274,467.5253269105678,1.844590425491333,10.403071723173465,75.1,13.7,7.3,0.0
Katsina,"79,141",7.185343429633755,12.599348389330558,0.0012227838580774802,656.2567540380894,1.6510337208841996,2.2430411482407955,34.27446230007666,490.51135075925697,2.300595998764038,10.370366177325643,62.6,14.7,8.2,0.0
Katsina,"85,146",7.690390028425283,13.08136784865512,0.004835996436568995,545.4360432577181,1.7483242202416647,2.368707443483111,34.96682605171329,453.09250202135377,2.097905158996582,10.460529714157866,66.3,16.2,7.0,9.527691289782524
Katsina,"95,142",8.59560646709125,12.73575862539402,4.069408710271896E-4,553.7566415347409,1.7478139226251581,2.3567145310996986,35.61401991983647,414.97232155175,2.0266757011413574,10.35499334583046,60.1,20.7,7.1,0.0
Katsina,"86,146",7.780327568394554,13.051009643769872,0.0023763552063156847,548.2011896870689,1.7464137189831803,2.365147875851886,34.996584562385344,451.0523687395808,2.2875146865844727,10.290195510291383,65.1,16.4,7.9,50.410499691963196
Katsina,"84,147",7.562346162248705,13.166426218944922,8.609068493794219E-5,533.7718235572889,1.7563512216057724,2.383030004213178,35.00409763494191,494.69326107298787,2.806588888168335,10.0293398331961,66.0,17.1,7.8,0.0
Katsina,"84,144",7.5916171039528475,12.871776762854699,0.005234908210809115,588.2057802342451,1.7154473345298231,2.318211782427575,34.64422137392607,534.5931278477011,1.838548183441162,10.513215175357347,70.2,17.4,7.6,20.659708976745605
Katsina,"78,143",7.062086010503377,12.776303627571378,0.004728317456078029,611.4573915827565,1.6829134839234412,2.301521108497671,34.61138208874257,499.1120643809963,2.127011299133301,10.371656055926001,63.4,14.9,7.2,0.0
Katsina,"79,143",7.146589237058787,12.80824656165821,-2.247221951596682E-4,605.6286685284107,1.6908625377740374,2.3063835026845654,34.59454424076142,493.1256205800081,2.087751865386963,10.478030503483723,68.4,16.4,8.3,9.124521717429161
Katsina,"82,141",7.371190803706093,12.588231083087631,0.0013262306675677763,658.5238924099019,1.655643805814501,2.2355317773832954,34.18764827651186,543.961267001941,2.121410608291626,10.413886557969418,59.7,16.9,10.6,3.675172358751297
Katsina,"80,133",7.275589023255931,11.917697836337862,0.00301462889515928,893.5678035312966,1.447144203452057,1.8780386671801874,32.975747736513824,535.7325451508167,3.2870423793792725,9.809902865909184,60.2,18.2,10.4,0.0
Katsina,"87,136",7.8244061270613114,12.163133114508323,0.0033021848461312537,781.5486372606779,1.5692572627482582,2.036318916005314,33.81768326324325,558.9496526130234,1.956926941871643,10.476112359004444,61.1,15.8,7.8,0.0
Katsina,"79,145",7.124620625847003,12.92731761729984,0.006329858713093907,579.7594001504754,1.7108841178116772,2.336746351911458,34.7643106181239,476.31014695611884,2.3777477741241455,10.135398293838639,72.6,12.9,7.5,0.0
Katsina,"85,148",7.665995686710197,13.224971322873674,0.001330697532839977,521.8044954198054,1.7660291461064028,2.397555337423938,35.11047087901294,470.873854666556,1.8653239011764526,10.610545383988343,64.7,18.9,7.5,115.14646023511887
Katsina,"80,139",7.267711335162774,12.460826654045514,0.0030781660993982655,694.4854766432492,1.6223654092186024,2.1892345322553015,34.02226259377269,473.8854020953554,4.000749588012695,9.621570718662058,57.9,14.5,8.3,0.0
Katsina,"83,129",7.527757057563117,11.539310170174222,0.0011660400979136207,1019.419628657039,1.360890131686728,1.685603706446827,32.443432093172966,634.0461261291725,2.080644130706787,10.46531090048154,46.5,17.9,8.7,0.0
Katsina,"80,130",7.214445876614782,11.649648555973117,2.3991346734200992E-4,998.7629744623811,1.3561687538379228,1.7346337490488077,32.47422637400067,668.6809125610846,2.503216505050659,10.21980427976273,51.4,15.1,10.1,0.0
Katsina,"81,132",7.330344264612986,11.775448362994329,0.004268545659815338,945.0409510432008,1.4060229243713667,1.794852945051076,32.72229394028316,600.991337978012,3.250023365020752,9.991954075354906,59.6,16.1,9.3,63.60114622116089
Katsina,"81,129",7.320025633746,11.535309687906544,-0.0025232892949134124,1030.0695429483305,1.3391067849180507,1.6852619046942015,32.34070672175189,693.0769038364894,2.9659335613250732,10.09676664799556,48.2,16.3,9.8,943.281415939331
Katsina,"77,127",6.920618633768995,11.377126559609623,0.003918882998541096,1108.8024258313264,1.2642856644027876,1.6704318929173974,32.07119684598333,586.987455580913,1.87531578540802,10.525869771938769,50.8,18.4,10.5,0.0
Katsina,"84,132",7.565052255857323,11.857559092415883,0.003040972746328101,905.6048777152797,1.4523979503381454,1.8413606588177556,32.9700807714768,611.0251788480833,1.8071247339248657,10.531641422561844,57.6,17.9,8.9,41.98795150220394
Katsina,"78,131",7.015367804105863,11.721330228923255,0.0021993344093297995,989.3614018601737,1.3543644408760136,1.7783902806557752,32.57275410492847,660.1397434236193,6.314360618591309,9.232639041171794,50.6,14.5,14.4,0.0
Katsina,"88,138",7.906189430866195,12.316893149674883,0.0030538025868500226,720.6163006218262,1.6191794901195962,2.1261533852857317,34.225237320531406,547.4564412439512,1.8056715726852417,10.562036224488667,64.9,17.1,8.5,0.0
Katsina,"93,144",8.423499853897471,12.853790869339928,0.00528246146315322,546.7070342714143,1.7483519736968827,2.36599475105232,35.56257006447141,474.2961454218654,1.9116058349609375,10.449939753455773,62.3,18.3,7.5,0.0
Katsina,"88,144",7.919723922512285,12.876687184632884,0.005324285164741536,573.5474834900613,1.7276992487594014,2.3302560510220345,34.966769497793805,483.66407284740427,1.6640117168426514,10.579858708806638,71.7,11.8,7.5,0.22693128883838654
Katsina,"87,147",7.867315983901487,13.130052121850753,-0.001061755432384452,531.9757609739086,1.7583849246044347,2.386862099000885,35.14433135237701,462.4775964042317,1.852335810661316,10.445964601265139,67.2,17.4,7.2,0.0
Katsina,"81,142",7.2923946550764605,12.734382208363952,-1.3924685077040233E-4,623.110587682032,1.6817286507935116,2.2826598789617285,34.42090485635904,453.87698734466994,2.0234222412109375,10.466483345456234,72.3,13.8,7.4,79.3059795498848
Katsina,"90,148",8.090157892716132,13.245338958225659,1.490637653979002E-4,506.93143737019,1.776228734154243,2.427924952633703,35.406193957182374,430.2617852570278,2.197725296020508,10.450630783114068,69.6,15.4,5.5,0.0
Katsina,"91,144",8.24201815086157,12.859360341493424,-9.334731275554412E-4,557.9416024837441,1.739115215271233,2.3486190157066975,35.36923788677912,463.12367895079007,1.9092488288879395,10.468775622541111,63.3,19.5,7.3,10.66579619050026
Katsina,"81,129",7.311663592648377,11.596444129026828,0.004905197188838739,1010.18879805057,1.3531466571372057,1.7087508310052775,32.42444402873837,688.5785388114034,2.7247140407562256,10.027383506141858,49.5,16.4,8.6,0.0
Katsina,"88,145",7.905947816832874,12.999923523758936,6.155042606708294E-4,552.4159645198154,1.7431660383472585,2.3593726750280255,35.06374704373824,511.9929841462194,2.0665948390960693,10.38599099920728,66.5,17.9,7.0,5.862958580255508
Katsina,"91,141",8.198022430009251,12.569588041441406,-4.674591870930097E-4,623.2034977575333,1.6942411063474418,2.254290273446981,35.06449144598953,518.5564804779134,2.53932785987854,10.135267998987693,73.7,11.9,8.5,0.0
Katsina,"83,136",7.494563374846916,12.204755848602945,0.004090172477526133,775.5462206303073,1.56035597885634,2.0528710195580495,33.57042432182969,537.9531730375636,1.8861584663391113,10.429406745656792,58.6,18.5,8.4,0.8110650852322578
Katsina,"84,136",7.567299508757995,12.157699814943447,0.0035943448552619925,791.0363603711653,1.5496969653511914,2.024589069792912,33.52211829142237,557.3715381120799,2.382458448410034,10.34022383142841,60.6,18.2,9.5,15.33035233616829
Katsina,"98,143",8.892040177850681,12.745101072512533,0.002549350418811121,523.8970831579763,1.7779953162962687,2.4192964274575215,35.73397375389211,382.99031720783415,2.991334915161133,9.935320083244918,59.6,18.1,6.7,2.7272440791130066
Katsina,"88,139",7.961387823919823,12.463003956617746,0.003704528002878774,669.2303115278687,1.6584153182693082,2.197586143329269,34.54663353419565,535.2567896573802,2.191453456878662,10.30160431592927,71.5,12.9,8.5,15.431045413017273
Katsina,"88,140",7.98233022215802,12.551809191212108,0.0023975674474200656,643.1295253592856,1.677609585610971,2.2325904680715483,34.69788148320255,512.4720592271559,3.1241321563720703,9.897790659260654,78.0,10.0,7.9,9.559555053710938
Katsina,"82,140",7.440853459169144,12.51660913442035,0.002487790407371019,676.8534093686202,1.6427668880797535,2.2083695818269815,34.078075048127374,553.6024803327963,2.2800984382629395,10.210827578746873,63.3,18.3,7.7,36.49415309727192
Katsina,"79,145",7.18011309044967,12.920693421466105,0.00687294980426404,582.0726506012599,1.7108761967437958,2.3330202575215178,34.723802318658954,488.68196971741725,2.0342774391174316,10.393949872423141,70.4,14.4,9.2,0.0
Katsina,"85,142",7.653933896494837,12.697604629101168,0.0016873487047609193,624.1817926783268,1.6886382113305114,2.270830122022074,34.45393710991792,538.9212684580792,2.6671934127807617,10.109701276884978,74.5,12.9,7.6,97.99078970402479
Katsina,"82,144",7.407026105959265,12.867951969741096,0.004127480962930564,593.0195381174015,1.708654086813234,2.3167009474158324,34.587514453696954,513.116159791043,2.5235683917999268,10.161744892245428,72.1,15.8,8.4,13.684565842151642
Katsina,"88,148",7.933331097800348,13.262632323580506,0.0027928893788122014,509.4341546253322,1.775142789049495,2.419071417258573,35.297538270206154,467.5608153593557,2.545081377029419,10.162393568463948,67.2,14.3,5.1,0.0
Katsina,"84,140",7.5901896220299765,12.544192704105727,8.231581781398171E-5,664.6703896688236,1.6560262655110283,2.2191511336845973,34.18313262500545,558.5620095332021,2.027357816696167,10.307631711443978,65.5,18.4,8.2,18.753313779830933
